supermercado,categoria,item,valor,data_postagem,link,post_url
Supermercado Tuiuiú,Carnes / Bovina,Costela Grossa kg,18.99,28/08/2026,https://scontent-bos5-1.cdninstagram.com/v/t39.30808-6/784232177_1720016766798808_2199971508535547197_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzk3MzM0Mjg3OTgyMjMyNDE3Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=x4aYiOQwucQQ7kNvwG7xG2y&_nc_oc=Adr4POX_os7UuBqDq0TtjV1UdTCTwTy3vBKpge9ib6tP0PmSxstO2vqEeZRdZALWDy8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_gid=bmLXXYJOFClGMwHlmUZfvA&_nc_ss=7a22e&oh=00_AQL7FSodjzfttZ_khYsGECV9V1NNxlF55KepY-jakyXz8g&oe=6A9B9424,https://www.instagram.com/p/DckJlYyI3Tu/
Super Compras Supermercado,Carnes / Bovina,Costela Bovina kg,21.99,29/08/2026,https://scontent-fra5-1.cdninstagram.com/v/t51.82787-15/787743920_18192892438391764_3005082908538598587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3NDAxMjMzNjQ5MTI3ODEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=sDvW_231DL8Q7kNvwFUd-mY&_nc_oc=AdrVs152QyDKEMVf-19X4yc6xKwJI756zpOQan9pTBPi9CT3lHvSYCvTfyK3pJyyI5g&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_gid=XE-WXNcIBrbBoDtt9F1rqg&_nc_ss=7a22e&oh=00_AQIMMY89zBTA66ZO23Vkasl2XpURebDtLT1oO3e0lElHuw&oe=6A9B703B,https://www.instagram.com/p/DcmhzwZjQj_/
Supermercado São Pedro,Carnes / Bovina,Costela Suína kg,22.99,28/08/2026,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/787853786_18195711469382122_4084613579796731411_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3MzY3MjU2ODk4MzkzOTE2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=YRh7I8l8B0QQ7kNvwHlEw3O&_nc_oc=AdrHCoG2WkdmZXa4FwFC30vrqZ2O_zCin_hSzkRyiGTz_k-7EvFXy8yMbwuq3rSQbHBWFYi1cP3qB_7ReenJ1ICO&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=e8yrrgwvTiB2RW3pwYsWmA&_nc_ss=7a22e&oh=00_AQJCf2yLnEnXMf-jjzQVUurpcTwQVzDCaO1bFCb3y3kVag&oe=6A9B89C7,https://www.instagram.com/p/DclUqI1G7TG/
Supermercado São Pedro,Carnes / Bovina,Costela Bovina kg,24.99,27/08/2026,https://scontent-cdg6-1.cdninstagram.com/v/t39.30808-6/785993166_1505168978322885_7442982966970505933_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=110&ig_cache_key=Mzk3MzI3Njk2ODM0NzI3MzQzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=5-K7ePTTbO0Q7kNvwFuHQ-K&_nc_oc=AdoojWkzKKSETbn3pr2rnz8FZnTmtAEAAyLRPC6CDsZbrPcjwgiAultevJDISc3gPmY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg6-1.cdninstagram.com&_nc_gid=yLPiqNBTOuIh-HMOfC0RHA&_nc_ss=7a22e&oh=00_AQJDddrliu__92MR6UZVSM-4bPxRUV5jMmXT0IazQPWWhw&oe=6A9B750E,https://www.instagram.com/p/Dcj6lyLlKpL/
Supermercado Tuiuiú,Carnes / Bovina,Corte Grill kg,27.99,28/08/2026,https://scontent-bos5-1.cdninstagram.com/v/t39.30808-6/784321179_1720016750132143_1243001508239248716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzM0Mjg4MDE3NDY4MTI1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=COO3PN8U09oQ7kNvwEQfX90&_nc_oc=Adq2LgJNDi20InxXzVZ6Hgvty_l9zjmsuUcIynuxWZRf7G1t3LfZANBMtIgdMxr6Q1M&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_gid=bmLXXYJOFClGMwHlmUZfvA&_nc_ss=7a22e&oh=00_AQJmOxLSDX7PjiCv8SeruuPPoLWFNCBlw3-rT_9A2jqx6A&oe=6A9B6E59,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado Tuiuiú,Carnes / Bovina,Corte Americano kg,27.99,28/08/2026,https://scontent-bos5-1.cdninstagram.com/v/t39.30808-6/784321179_1720016750132143_1243001508239248716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzM0Mjg4MDE3NDY4MTI1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=COO3PN8U09oQ7kNvwEQfX90&_nc_oc=Adq2LgJNDi20InxXzVZ6Hgvty_l9zjmsuUcIynuxWZRf7G1t3LfZANBMtIgdMxr6Q1M&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_gid=bmLXXYJOFClGMwHlmUZfvA&_nc_ss=7a22e&oh=00_AQJmOxLSDX7PjiCv8SeruuPPoLWFNCBlw3-rT_9A2jqx6A&oe=6A9B6E59,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado Tuiuiú,Carnes / Bovina,Corte Grill Bovina kg,29.99,29/08/2026,https://scontent-ams2-1.cdninstagram.com/v/t51.82787-15/788493790_18582509032067900_5908567126790300069_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NDc1NDg1NzkyNzkxMjQwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=ZEEw91mmol0Q7kNvwGVnriZ&_nc_oc=AdoB6_SyfJtDXfOP67omgaVII8Icuiyd1qExVv-pJdmFaiSlEERjxEEA_53te6ypdw5vFu21Xx7Jsk9m7N443gzR&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=c8hmnPOEljfLMaR3cq56Dw&_nc_ss=7a22e&oh=00_AQJI6HV-2yS6LTe4Bx9kjBoEp7YoRNeeOAFSypgC5uIQqg&oe=6A9B91B5,https://www.instagram.com/p/DcpKopsjwHG/
Supermercado São Pedro,Carnes / Bovina,Costela Bovina kg,29.99,28/08/2026,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/787853786_18195711469382122_4084613579796731411_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3MzY3MjU2ODk4MzkzOTE2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=YRh7I8l8B0QQ7kNvwHlEw3O&_nc_oc=AdrHCoG2WkdmZXa4FwFC30vrqZ2O_zCin_hSzkRyiGTz_k-7EvFXy8yMbwuq3rSQbHBWFYi1cP3qB_7ReenJ1ICO&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=e8yrrgwvTiB2RW3pwYsWmA&_nc_ss=7a22e&oh=00_AQJCf2yLnEnXMf-jjzQVUurpcTwQVzDCaO1bFCb3y3kVag&oe=6A9B89C7,https://www.instagram.com/p/DclUqI1G7TG/
Supermercado Tuiuiú,Carnes / Bovina,Coxão Duro kg,34.99,28/08/2026,https://scontent-bos5-1.cdninstagram.com/v/t39.30808-6/784321179_1720016750132143_1243001508239248716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzM0Mjg4MDE3NDY4MTI1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=COO3PN8U09oQ7kNvwEQfX90&_nc_oc=Adq2LgJNDi20InxXzVZ6Hgvty_l9zjmsuUcIynuxWZRf7G1t3LfZANBMtIgdMxr6Q1M&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_gid=bmLXXYJOFClGMwHlmUZfvA&_nc_ss=7a22e&oh=00_AQJmOxLSDX7PjiCv8SeruuPPoLWFNCBlw3-rT_9A2jqx6A&oe=6A9B6E59,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado São Pedro,Carnes / Bovina,Bisteca Mineira kg,34.99,28/08/2026,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/787853786_18195711469382122_4084613579796731411_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3MzY3MjU2ODk4MzkzOTE2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=YRh7I8l8B0QQ7kNvwHlEw3O&_nc_oc=AdrHCoG2WkdmZXa4FwFC30vrqZ2O_zCin_hSzkRyiGTz_k-7EvFXy8yMbwuq3rSQbHBWFYi1cP3qB_7ReenJ1ICO&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=e8yrrgwvTiB2RW3pwYsWmA&_nc_ss=7a22e&oh=00_AQJCf2yLnEnXMf-jjzQVUurpcTwQVzDCaO1bFCb3y3kVag&oe=6A9B89C7,https://www.instagram.com/p/DclUqI1G7TG/
Super Compras Supermercado,Carnes / Bovina,Capa de Contra Filé Bovina kg,34.99,29/08/2026,https://scontent-fra5-1.cdninstagram.com/v/t51.82787-15/787743920_18192892438391764_3005082908538598587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3NDAxMjMzNjQ5MTI3ODEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=sDvW_231DL8Q7kNvwFUd-mY&_nc_oc=AdrVs152QyDKEMVf-19X4yc6xKwJI756zpOQan9pTBPi9CT3lHvSYCvTfyK3pJyyI5g&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_gid=XE-WXNcIBrbBoDtt9F1rqg&_nc_ss=7a22e&oh=00_AQIMMY89zBTA66ZO23Vkasl2XpURebDtLT1oO3e0lElHuw&oe=6A9B703B,https://www.instagram.com/p/DcmhzwZjQj_/
Supermercado Tuiuiú,Carnes / Bovina,Coxão Duro Bovina kg,36.99,29/08/2026,https://scontent-ams2-1.cdninstagram.com/v/t51.82787-15/788493790_18582509032067900_5908567126790300069_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NDc1NDg1NzkyNzkxMjQwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=ZEEw91mmol0Q7kNvwGVnriZ&_nc_oc=AdoB6_SyfJtDXfOP67omgaVII8Icuiyd1qExVv-pJdmFaiSlEERjxEEA_53te6ypdw5vFu21Xx7Jsk9m7N443gzR&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=c8hmnPOEljfLMaR3cq56Dw&_nc_ss=7a22e&oh=00_AQJI6HV-2yS6LTe4Bx9kjBoEp7YoRNeeOAFSypgC5uIQqg&oe=6A9B91B5,https://www.instagram.com/p/DcpKopsjwHG/
Supermercado São Pedro,Carnes / Bovina,Corte Grill kg,36.99,28/08/2026,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/787853786_18195711469382122_4084613579796731411_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3MzY3MjU2ODk4MzkzOTE2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=YRh7I8l8B0QQ7kNvwHlEw3O&_nc_oc=AdrHCoG2WkdmZXa4FwFC30vrqZ2O_zCin_hSzkRyiGTz_k-7EvFXy8yMbwuq3rSQbHBWFYi1cP3qB_7ReenJ1ICO&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=e8yrrgwvTiB2RW3pwYsWmA&_nc_ss=7a22e&oh=00_AQJCf2yLnEnXMf-jjzQVUurpcTwQVzDCaO1bFCb3y3kVag&oe=6A9B89C7,https://www.instagram.com/p/DclUqI1G7TG/
Supermercado Tuiuiú,Carnes / Bovina,Coxão Mole kg,38.99,28/08/2026,https://scontent-bos5-1.cdninstagram.com/v/t39.30808-6/784321179_1720016750132143_1243001508239248716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzM0Mjg4MDE3NDY4MTI1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=COO3PN8U09oQ7kNvwEQfX90&_nc_oc=Adq2LgJNDi20InxXzVZ6Hgvty_l9zjmsuUcIynuxWZRf7G1t3LfZANBMtIgdMxr6Q1M&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_gid=bmLXXYJOFClGMwHlmUZfvA&_nc_ss=7a22e&oh=00_AQJmOxLSDX7PjiCv8SeruuPPoLWFNCBlw3-rT_9A2jqx6A&oe=6A9B6E59,https://www.instagram.com/p/DckJlYyI3Tu/
Super Compras Supermercado,Carnes / Bovina,Bananinha Bovina kg,39.99,29/08/2026,https://scontent-fra5-1.cdninstagram.com/v/t51.82787-15/787743920_18192892438391764_3005082908538598587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3NDAxMjMzNjQ5MTI3ODEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=sDvW_231DL8Q7kNvwFUd-mY&_nc_oc=AdrVs152QyDKEMVf-19X4yc6xKwJI756zpOQan9pTBPi9CT3lHvSYCvTfyK3pJyyI5g&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_gid=XE-WXNcIBrbBoDtt9F1rqg&_nc_ss=7a22e&oh=00_AQIMMY89zBTA66ZO23Vkasl2XpURebDtLT1oO3e0lElHuw&oe=6A9B703B,https://www.instagram.com/p/DcmhzwZjQj_/
Supermercado São Pedro,Carnes / Bovina,Fraldinha Friboi kg,42.99,27/08/2026,https://scontent-cdg6-1.cdninstagram.com/v/t39.30808-6/785993166_1505168978322885_7442982966970505933_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=110&ig_cache_key=Mzk3MzI3Njk2ODM0NzI3MzQzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=5-K7ePTTbO0Q7kNvwFuHQ-K&_nc_oc=AdoojWkzKKSETbn3pr2rnz8FZnTmtAEAAyLRPC6CDsZbrPcjwgiAultevJDISc3gPmY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg6-1.cdninstagram.com&_nc_gid=yLPiqNBTOuIh-HMOfC0RHA&_nc_ss=7a22e&oh=00_AQJDddrliu__92MR6UZVSM-4bPxRUV5jMmXT0IazQPWWhw&oe=6A9B750E,https://www.instagram.com/p/Dcj6lyLlKpL/
Supermercado Tuiuiú,Carnes / Bovina,Alcatra com Maminha kg,43.99,28/08/2026,https://scontent-bos5-1.cdninstagram.com/v/t39.30808-6/784321179_1720016750132143_1243001508239248716_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzM0Mjg4MDE3NDY4MTI1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=COO3PN8U09oQ7kNvwEQfX90&_nc_oc=Adq2LgJNDi20InxXzVZ6Hgvty_l9zjmsuUcIynuxWZRf7G1t3LfZANBMtIgdMxr6Q1M&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_gid=bmLXXYJOFClGMwHlmUZfvA&_nc_ss=7a22e&oh=00_AQJmOxLSDX7PjiCv8SeruuPPoLWFNCBlw3-rT_9A2jqx6A&oe=6A9B6E59,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado Tuiuiú,Carnes / Bovina,Contra Filé Bovina kg,44.99,29/08/2026,https://scontent-ams2-1.cdninstagram.com/v/t51.82787-15/788493790_18582509032067900_5908567126790300069_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NDc1NDg1NzkyNzkxMjQwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=ZEEw91mmol0Q7kNvwGVnriZ&_nc_oc=AdoB6_SyfJtDXfOP67omgaVII8Icuiyd1qExVv-pJdmFaiSlEERjxEEA_53te6ypdw5vFu21Xx7Jsk9m7N443gzR&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=c8hmnPOEljfLMaR3cq56Dw&_nc_ss=7a22e&oh=00_AQJI6HV-2yS6LTe4Bx9kjBoEp7YoRNeeOAFSypgC5uIQqg&oe=6A9B91B5,https://www.instagram.com/p/DcpKopsjwHG/
Supermercado Tuiuiú,Carnes / Bovina,Alcatra Bovina kg,47.99,29/08/2026,https://scontent-ams2-1.cdninstagram.com/v/t51.82787-15/788493790_18582509032067900_5908567126790300069_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NDc1NDg1NzkyNzkxMjQwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=ZEEw91mmol0Q7kNvwGVnriZ&_nc_oc=AdoB6_SyfJtDXfOP67omgaVII8Icuiyd1qExVv-pJdmFaiSlEERjxEEA_53te6ypdw5vFu21Xx7Jsk9m7N443gzR&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=c8hmnPOEljfLMaR3cq56Dw&_nc_ss=7a22e&oh=00_AQJI6HV-2yS6LTe4Bx9kjBoEp7YoRNeeOAFSypgC5uIQqg&oe=6A9B91B5,https://www.instagram.com/p/DcpKopsjwHG/
Super Compras Supermercado,Carnes / Bovina,Miolo da Alcatra Bovina kg,48.99,29/08/2026,https://scontent-fra5-1.cdninstagram.com/v/t51.82787-15/787743920_18192892438391764_3005082908538598587_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3NDAxMjMzNjQ5MTI3ODEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=sDvW_231DL8Q7kNvwFUd-mY&_nc_oc=AdrVs152QyDKEMVf-19X4yc6xKwJI756zpOQan9pTBPi9CT3lHvSYCvTfyK3pJyyI5g&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_gid=XE-WXNcIBrbBoDtt9F1rqg&_nc_ss=7a22e&oh=00_AQIMMY89zBTA66ZO23Vkasl2XpURebDtLT1oO3e0lElHuw&oe=6A9B703B,https://www.instagram.com/p/DcmhzwZjQj_/
Supermercado Tuiuiú,Carnes / Suína e Embutidos,Pernil Suíno kg,8.99,28/08/2026,https://scontent-bos5-1.cdninstagram.com/v/t39.30808-6/784232177_1720016766798808_2199971508535547197_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzk3MzM0Mjg3OTgyMjMyNDE3Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=x4aYiOQwucQQ7kNvwG7xG2y&_nc_oc=Adr4POX_os7UuBqDq0TtjV1UdTCTwTy3vBKpge9ib6tP0PmSxstO2vqEeZRdZALWDy8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_gid=bmLXXYJOFClGMwHlmUZfvA&_nc_ss=7a22e&oh=00_AQL7FSodjzfttZ_khYsGECV9V1NNxlF55KepY-jakyXz8g&oe=6A9B9424,https://www.instagram.com/p/DckJlYyI3Tu/
Super Compras Supermercado,Carnes / Suína e Embutidos,Pernil Suíno kg,9.99,29/08/2026,https://scontent-fra5-2.cdninstagram.com/v/t51.82787-15/787666404_18192892456391764_5631571009347207340_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3NDAxMjM2OTYxNzUwODE0Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=YdVhHFKNO3AQ7kNvwHa8z1e&_nc_oc=AdpwMGnhVvWlN041QaQfsDzOqy-hV5b_Ifhj3ffDMCi2Xp_Hp5pbZkEgmtbUMjszaac&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_gid=XE-WXNcIBrbBoDtt9F1rqg&_nc_ss=7a22e&oh=00_AQKpCS2P_ZDziG0QrqLwUOjOjF5ZrMbh1TYldsCI8elq9g&oe=6A9BA3DA,https://www.instagram.com/p/DcmhzwZjQj_/
Bom Jesus Primavera do Leste 🛒,Carnes / Suína e Embutidos,Pernil Suíno Ochove kg,9.99,28/08/2026,https://scontent-ams2-1.cdninstagram.com/v/t51.82787-15/786853630_18374942971237813_3112147777905981087_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3Mzk3Nzc3OTE1MzU1MzcyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=X2aB_pDnUvgQ7kNvwG8uJH9&_nc_oc=AdpigUHsJRxjMoV1g7lQR4DbEc32Ikp2usi-5FwnwHpRZyYU1lairVlSsnYyShyrS68&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=jRI1dTb-zr9XSjXpQtgHvg&_nc_ss=7a22e&oh=00_AQLdusXZu3kwjJ8l2EnMH2edAs-4P9_1aNCp4Dgoq9u6Ag&oe=6A9BA2A4,https://www.instagram.com/p/DcmZ8cDD400/
Supermercado Tuiuiú,Carnes / Suína e Embutidos,Lombo Suíno com Osso kg,14.99,29/08/2026,https://scontent-ams2-1.cdninstagram.com/v/t51.82787-15/791045407_18582509014067900_6295115100514269558_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3NDc1NDgyNzQxMDc1ODQzMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=4s6XsQUyXIQQ7kNvwHkouqb&_nc_oc=AdpJ46kK44qb2AYU_akZQ-H5pBZ2JkazP5ll4z2T6It_sskNdwZGMYDaiz4wtgszbk1etf5taYI3yzE-a6VNOKcP&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=c8hmnPOEljfLMaR3cq56Dw&_nc_ss=7a22e&oh=00_AQIwQqb-wYkDeq5fxIHg5aGA4vlOrSf0TwdVwRVlJDhizA&oe=6A9B6EBF,https://www.instagram.com/p/DcpKopsjwHG/
