supermercado,categoria,item,valor,data_postagem,link,post_url
Supermercado São Pedro,Hortifruti / Ovos,Batata Sadia 2kg,27.49,28/08/2026,https://instagram.fmel12-1.fna.fbcdn.net/v/t51.82787-15/785599572_18195711460382122_5575322653184498920_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzY3MjU2OTQ3ODkxNjI0Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=GqsGB5UTShAQ7kNvwEoHHUX&_nc_oc=AdpoOuyzgWbLFG5aXUM4eF0GZxLmoubxopdoTjvLBTvvWnuvUCavvSdHA2isuUsrBUF8XxYvJrF8gg32pEHZ_Z5P&_nc_ad=z-m&_nc_cid=1032&_nc_zt=23&_nc_ht=instagram.fmel12-1.fna&_nc_gid=BrePjm_PQQaChn7TWqupaw&_nc_ss=7a22e&oh=00_AQJHmyGRL2X0V2sY6VbWVVmP7Lcyaw8FvNslm7KfNJwUNw&oe=6A9A1D52,https://www.instagram.com/p/DclUqI1G7TG/
Supermercado Tuiuiú,Laticínios / Leites e Derivados,Creme de Leite Piracanjuba 200ml,2.49,28/08/2026,https://instagram.fbne11-1.fna.fbcdn.net/v/t39.30808-6/752708427_1720016720132146_149709506206268519_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk3MzM0Mjg4MDAxNTI3Mzk0NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=7bG_IFJvHW0Q7kNvwGfFYjf&_nc_oc=AdqjnHZq5-Y43HNyCZ5qxu_X_VMs76dlaJQkW5kbAcpvWVkYAiABgk-cuOADlEniegPNEIn4a1Q6Pr6-1eEuV9Iz&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbne11-1.fna&_nc_gid=TyXdyDMvXWTfqtmX-TW3yw&_nc_ss=7a22e&oh=00_AQJhORPooE-fxm3N6fKAV_43QYK02G1uNnI7NNKiR4OX4g&oe=6A9A1053,https://www.instagram.com/p/DckJlYyI3Tu/
Bom Jesus Primavera do Leste 🛒,Laticínios / Leites e Derivados,Leite Condensado Italac 395g,5.69,28/08/2026,https://scontent-lhr11-1.cdninstagram.com/v/t51.82787-15/788139857_18374943016237813_6095318216715939563_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3Mzk3Nzc4MDcyMjI3NDY1Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=u6RrkwcH62kQ7kNvwFPO8nO&_nc_oc=Adq7Ydwrj8L01LSreSo3Hr9nEBdt7EUEaeUJg7Tp-iPDdHy-rWuFw6haLQP_5O7ZiVLAswHo-taEhi6kZbtEtW7y&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lhr11-1.cdninstagram.com&_nc_gid=UC3DCxA2tHR5SHtq_3JTew&_nc_ss=7a22e&oh=00_AQJ_o-NIim0oS-WiIsBW-WOgFnQ0bdqhL7zHvDWnHaNwqw&oe=6A9A0D70,https://www.instagram.com/p/DcmZ8cDD400/
Supermercado Tuiuiú,Laticínios / Leites e Derivados,Leite Condensado Piracanjuba 395g,5.79,28/08/2026,https://instagram.fbne11-1.fna.fbcdn.net/v/t39.30808-6/752708427_1720016720132146_149709506206268519_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk3MzM0Mjg4MDAxNTI3Mzk0NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=7bG_IFJvHW0Q7kNvwGfFYjf&_nc_oc=AdqjnHZq5-Y43HNyCZ5qxu_X_VMs76dlaJQkW5kbAcpvWVkYAiABgk-cuOADlEniegPNEIn4a1Q6Pr6-1eEuV9Iz&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbne11-1.fna&_nc_gid=TyXdyDMvXWTfqtmX-TW3yw&_nc_ss=7a22e&oh=00_AQJhORPooE-fxm3N6fKAV_43QYK02G1uNnI7NNKiR4OX4g&oe=6A9A1053,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado Tuiuiú,Laticínios / Leites e Derivados,Leite Integral Frimesa 1L,6.19,28/08/2026,https://instagram.fbne11-1.fna.fbcdn.net/v/t39.30808-6/777867278_1720016746798810_8968857745876573698_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk3MzM0Mjg3ODY1NjMwNjQwOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=7pvC346oZEwQ7kNvwH7S15c&_nc_oc=AdogD2rntWxSHfcA_zgHQ0TbCd-hZ2ZAbKLCt30tE6RU9pta3S061R_qxBlu1eP_Z6JjKUATN38j6nVuMPajR3Hc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbne11-1.fna&_nc_gid=TyXdyDMvXWTfqtmX-TW3yw&_nc_ss=7a22e&oh=00_AQKNVeMyMUuErozL0HTIbD8KDfVjh6pyC58ORNjNgV48VA&oe=6A9A1649,https://www.instagram.com/p/DckJlYyI3Tu/
Supermercado São Pedro,Laticínios / Leites e Derivados,Leite Condensado Moça 395g,6.99,27/08/2026,https://scontent-waw2-1.cdninstagram.com/v/t39.30808-6/785993166_1505168978322885_7442982966970505933_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=110&ig_cache_key=Mzk3MzI3Njk2ODM0NzI3MzQzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=5-K7ePTTbO0Q7kNvwFmWbXo&_nc_oc=Adp7zBbdLmFBERjpgu_RHa815wPv1C8SuAQiiMxQyCFcZOiBUch81L3oKaO-dOUxCgI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_gid=GU0bCad11P1ZuGVVY5hLEQ&_nc_ss=7a22e&oh=00_AQJ7br_D89Sc19hVHgpvn0y7snY0RL9lAEZSVvD3YHFiOw&oe=6A9A238E,https://www.instagram.com/p/Dcj6lyLlKpL/
Bom Jesus Primavera do Leste 🛒,Laticínios / Leites e Derivados,Iogurte Petit Goininho Morango 320g,7.49,28/08/2026,https://scontent-lhr11-1.cdninstagram.com/v/t51.82787-15/786853630_18374942971237813_3112147777905981087_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3Mzk3Nzc3OTE1MzU1MzcyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=X2aB_pDnUvgQ7kNvwGJYCo1&_nc_oc=AdoY3nFRwspWxSa0r6nAzhmdb2IeHhn0GzEMt3R7bh7xfvUvBFtPvJ-N6RF9j6jliyB7YJsAKvj5O6IE4yCYDw16&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lhr11-1.cdninstagram.com&_nc_gid=UC3DCxA2tHR5SHtq_3JTew&_nc_ss=7a22e&oh=00_AQKD_RQMWVlNJNpzp_tEs5ZeXVVFk9RInKTlJVMOBlyupg&oe=6A9A18E4,https://www.instagram.com/p/DcmZ8cDD400/
Bom Jesus Primavera do Leste 🛒,Laticínios / Leites e Derivados,Requeijão Catupiry 200g,8.99,28/08/2026,https://scontent-lhr11-1.cdninstagram.com/v/t51.82787-15/786853630_18374942971237813_3112147777905981087_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3Mzk3Nzc3OTE1MzU1MzcyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=X2aB_pDnUvgQ7kNvwGJYCo1&_nc_oc=AdoY3nFRwspWxSa0r6nAzhmdb2IeHhn0GzEMt3R7bh7xfvUvBFtPvJ-N6RF9j6jliyB7YJsAKvj5O6IE4yCYDw16&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lhr11-1.cdninstagram.com&_nc_gid=UC3DCxA2tHR5SHtq_3JTew&_nc_ss=7a22e&oh=00_AQKD_RQMWVlNJNpzp_tEs5ZeXVVFk9RInKTlJVMOBlyupg&oe=6A9A18E4,https://www.instagram.com/p/DcmZ8cDD400/
Bom Jesus Primavera do Leste 🛒,Laticínios / Leites e Derivados,Iogurte Goininho 1.1kg,10.99,28/08/2026,https://scontent-lhr11-1.cdninstagram.com/v/t51.82787-15/786853630_18374942971237813_3112147777905981087_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3Mzk3Nzc3OTE1MzU1MzcyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=X2aB_pDnUvgQ7kNvwGJYCo1&_nc_oc=AdoY3nFRwspWxSa0r6nAzhmdb2IeHhn0GzEMt3R7bh7xfvUvBFtPvJ-N6RF9j6jliyB7YJsAKvj5O6IE4yCYDw16&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lhr11-1.cdninstagram.com&_nc_gid=UC3DCxA2tHR5SHtq_3JTew&_nc_ss=7a22e&oh=00_AQKD_RQMWVlNJNpzp_tEs5ZeXVVFk9RInKTlJVMOBlyupg&oe=6A9A18E4,https://www.instagram.com/p/DcmZ8cDD400/
Bom Jesus Primavera do Leste 🛒,Laticínios / Leites e Derivados,Doce de Leite Comajul 400g,10.99,28/08/2026,https://scontent-lhr11-1.cdninstagram.com/v/t51.82787-15/788139857_18374943016237813_6095318216715939563_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3Mzk3Nzc4MDcyMjI3NDY1Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=u6RrkwcH62kQ7kNvwFPO8nO&_nc_oc=Adq7Ydwrj8L01LSreSo3Hr9nEBdt7EUEaeUJg7Tp-iPDdHy-rWuFw6haLQP_5O7ZiVLAswHo-taEhi6kZbtEtW7y&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lhr11-1.cdninstagram.com&_nc_gid=UC3DCxA2tHR5SHtq_3JTew&_nc_ss=7a22e&oh=00_AQJ_o-NIim0oS-WiIsBW-WOgFnQ0bdqhL7zHvDWnHaNwqw&oe=6A9A0D70,https://www.instagram.com/p/DcmZ8cDD400/
Machadão Atacadista,Laticínios / Leites e Derivados,Requeijão Cremoso Poços de Caldas 400g,14.9,27/08/2026,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/787104328_1360550532831571_2281243341389434448_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MzE1NjQ3MTc1NjIxMzA2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BsEfA1wdsJMQ7kNvwHgpmPZ&_nc_oc=Adq7h13PKXcAqcN4z7fv7REkzV8Zvc0JgloU8TzdMiZVa9SY2_bMxHz6Ah1i3WW-uS4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=eaSov4kRguWIzndyEDFyGQ&_nc_ss=7a22e&oh=00_AQJs5Ai3x4B6qHdlmHaLjuJg94KI2i896bcpUhDA7wi6jw&oe=6A9A2C50,https://www.instagram.com/p/DcjfMcbkgCV/
Machadão Atacadista,Laticínios / Leites e Derivados,Requeijão Cremoso Poços de Caldas 400g,14.9,27/08/2026,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/787798079_1360550486164909_1488167338527184913_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3MzE1NjQ3MjAzMzA0ODEyMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=_YSRXBR_xEAQ7kNvwEPyA0R&_nc_oc=Adod8FBZ1VIwdo7XMEeAFyY3M_eABxg3PxcIYc9Sokz5CWOsNdRGgwkbWB9mxmyi3mY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_gid=eaSov4kRguWIzndyEDFyGQ&_nc_ss=7a22e&oh=00_AQICQRsanDJxQLmHBBYmho3Rac6l9xK0buxZ-lp11p8Uww&oe=6A9A2815,https://www.instagram.com/p/DcjfMcbkgCV/
Bom Jesus Primavera do Leste 🛒,Laticínios / Leites e Derivados,Leite em Pó Instantâneo Ninho 380g,19.99,28/08/2026,https://scontent-lhr11-1.cdninstagram.com/v/t51.82787-15/788139857_18374943016237813_6095318216715939563_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3Mzk3Nzc4MDcyMjI3NDY1Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=u6RrkwcH62kQ7kNvwFPO8nO&_nc_oc=Adq7Ydwrj8L01LSreSo3Hr9nEBdt7EUEaeUJg7Tp-iPDdHy-rWuFw6haLQP_5O7ZiVLAswHo-taEhi6kZbtEtW7y&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lhr11-1.cdninstagram.com&_nc_gid=UC3DCxA2tHR5SHtq_3JTew&_nc_ss=7a22e&oh=00_AQJ_o-NIim0oS-WiIsBW-WOgFnQ0bdqhL7zHvDWnHaNwqw&oe=6A9A0D70,https://www.instagram.com/p/DcmZ8cDD400/
Bom Jesus Primavera do Leste 🛒,Laticínios / Leites e Derivados,Queijo Queijo Mussarela Casterleite kg,45.99,28/08/2026,https://scontent-lhr11-1.cdninstagram.com/v/t51.82787-15/788139857_18374943016237813_6095318216715939563_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk3Mzk3Nzc4MDcyMjI3NDY1Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=u6RrkwcH62kQ7kNvwFPO8nO&_nc_oc=Adq7Ydwrj8L01LSreSo3Hr9nEBdt7EUEaeUJg7Tp-iPDdHy-rWuFw6haLQP_5O7ZiVLAswHo-taEhi6kZbtEtW7y&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lhr11-1.cdninstagram.com&_nc_gid=UC3DCxA2tHR5SHtq_3JTew&_nc_ss=7a22e&oh=00_AQJ_o-NIim0oS-WiIsBW-WOgFnQ0bdqhL7zHvDWnHaNwqw&oe=6A9A0D70,https://www.instagram.com/p/DcmZ8cDD400/
Supermercado São Pedro,Laticínios / Leites e Derivados,Queijo Queijo Mussarela Lactvit kg,46.99,28/08/2026,https://instagram.fmel12-1.fna.fbcdn.net/v/t51.82787-15/785599572_18195711460382122_5575322653184498920_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MzY3MjU2OTQ3ODkxNjI0Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=GqsGB5UTShAQ7kNvwEoHHUX&_nc_oc=AdpoOuyzgWbLFG5aXUM4eF0GZxLmoubxopdoTjvLBTvvWnuvUCavvSdHA2isuUsrBUF8XxYvJrF8gg32pEHZ_Z5P&_nc_ad=z-m&_nc_cid=1032&_nc_zt=23&_nc_ht=instagram.fmel12-1.fna&_nc_gid=BrePjm_PQQaChn7TWqupaw&_nc_ss=7a22e&oh=00_AQJHmyGRL2X0V2sY6VbWVVmP7Lcyaw8FvNslm7KfNJwUNw&oe=6A9A1D52,https://www.instagram.com/p/DclUqI1G7TG/
Bom Jesus Primavera do Leste 🛒,Limpeza / Cuidados com a Casa,Detergente Líquido Ypê 500ml,2.49,28/08/2026,https://scontent-lhr6-1.cdninstagram.com/v/t51.82787-15/786121630_18374942941237813_4377572295512190675_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk3Mzk3Nzc3NDI1NDQ2NDc1MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=iyLSI7lZvv0Q7kNvwGSr85a&_nc_oc=Adp_qm_WoYZ1UTY2WoIUe1wST9JqdstAeZ_sPe5Qyl2gjs70mC2LVfIN6aCBMToZWWAWfrMTS5kLuEsiWrgdWZt8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_gid=UC3DCxA2tHR5SHtq_3JTew&_nc_ss=7a22e&oh=00_AQJ2yzoNMb6_4Qq0317grfVl2c7PAdV82uV9MDRAEjrulw&oe=6A9A1745,https://www.instagram.com/p/DcmZ8cDD400/
Bom Jesus Primavera do Leste 🛒,Limpeza / Cuidados com a Casa,Detergente Líquido Ypê 500ml,2.69,27/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/787993259_18374687005237813_4471412213431393234_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk3Mjk0NzA1MzQ4MTkxNTUyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTM1MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wXQuivYivwoQ7kNvwGqhBw9&_nc_oc=AdptQ5Ne8StUUqEKOJ7pFZaObcB-O8eXJgJlZpKLJuhIAZTFXSQGzsSb3LGYRveb9Wo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=LtGElKp89Sdbjkf-yI3g1Q&_nc_ss=7a22e&oh=00_AQIfP27gbFFkftCKyKyh3HkxXSwJLHwcHGi0vYzfKwJ5ng&oe=6A9A052E,https://www.instagram.com/p/DcivkuqOXSF/
Supermercado São Pedro,Limpeza / Cuidados com a Casa,Detergente Líquido Ypê 500ml,2.79,27/08/2026,https://scontent-waw2-1.cdninstagram.com/v/t39.30808-6/785993166_1505168978322885_7442982966970505933_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=110&ig_cache_key=Mzk3MzI3Njk2ODM0NzI3MzQzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=5-K7ePTTbO0Q7kNvwFmWbXo&_nc_oc=Adp7zBbdLmFBERjpgu_RHa815wPv1C8SuAQiiMxQyCFcZOiBUch81L3oKaO-dOUxCgI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_gid=GU0bCad11P1ZuGVVY5hLEQ&_nc_ss=7a22e&oh=00_AQJ7br_D89Sc19hVHgpvn0y7snY0RL9lAEZSVvD3YHFiOw&oe=6A9A238E,https://www.instagram.com/p/Dcj6lyLlKpL/
Supermercado São Pedro,Limpeza / Cuidados com a Casa,Água Sanitária Girando Sol 1L,3.99,27/08/2026,https://scontent-waw2-1.cdninstagram.com/v/t39.30808-6/785993166_1505168978322885_7442982966970505933_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=110&ig_cache_key=Mzk3MzI3Njk2ODM0NzI3MzQzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=5-K7ePTTbO0Q7kNvwFmWbXo&_nc_oc=Adp7zBbdLmFBERjpgu_RHa815wPv1C8SuAQiiMxQyCFcZOiBUch81L3oKaO-dOUxCgI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_gid=GU0bCad11P1ZuGVVY5hLEQ&_nc_ss=7a22e&oh=00_AQJ7br_D89Sc19hVHgpvn0y7snY0RL9lAEZSVvD3YHFiOw&oe=6A9A238E,https://www.instagram.com/p/Dcj6lyLlKpL/
Bom Jesus Primavera do Leste 🛒,Limpeza / Cuidados com a Casa,Limpador Multiuso Uau 500ml,4.29,27/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/787993259_18374687005237813_4471412213431393234_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk3Mjk0NzA1MzQ4MTkxNTUyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTM1MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wXQuivYivwoQ7kNvwGqhBw9&_nc_oc=AdptQ5Ne8StUUqEKOJ7pFZaObcB-O8eXJgJlZpKLJuhIAZTFXSQGzsSb3LGYRveb9Wo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=LtGElKp89Sdbjkf-yI3g1Q&_nc_ss=7a22e&oh=00_AQIfP27gbFFkftCKyKyh3HkxXSwJLHwcHGi0vYzfKwJ5ng&oe=6A9A052E,https://www.instagram.com/p/DcivkuqOXSF/
Supermercado Tuiuiú,Limpeza / Cuidados com a Casa,Desinfetante Limza 2L,5.99,28/08/2026,https://instagram.fbne11-1.fna.fbcdn.net/v/t39.30808-6/782169170_1720016740132144_6974904276998945912_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzk3MzM0Mjg3OTk5ODQ4MTkyMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=q-Z25NrUeboQ7kNvwHm8e23&_nc_oc=AdojJZLadBFAyCY1SaIjxtxKFkWlcDFsaio-RJcCjaWdlmROZdopsVd3ibNTtZFRpilcfRaK3PqCLd4AQWxXVWK6&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbne11-1.fna&_nc_gid=TyXdyDMvXWTfqtmX-TW3yw&_nc_ss=7a22e&oh=00_AQJ7RZOU9t9pdyMP8EpDLQ8lHO_RkhBCtXjLAEclBr3ZwA&oe=6A9A2589,https://www.instagram.com/p/DckJlYyI3Tu/
Bom Jesus Primavera do Leste 🛒,Limpeza / Cuidados com a Casa,Amaciante Remmus 2L,5.99,27/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/787993259_18374687005237813_4471412213431393234_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk3Mjk0NzA1MzQ4MTkxNTUyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTM1MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wXQuivYivwoQ7kNvwGqhBw9&_nc_oc=AdptQ5Ne8StUUqEKOJ7pFZaObcB-O8eXJgJlZpKLJuhIAZTFXSQGzsSb3LGYRveb9Wo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=LtGElKp89Sdbjkf-yI3g1Q&_nc_ss=7a22e&oh=00_AQIfP27gbFFkftCKyKyh3HkxXSwJLHwcHGi0vYzfKwJ5ng&oe=6A9A052E,https://www.instagram.com/p/DcivkuqOXSF/
Bom Jesus Primavera do Leste 🛒,Limpeza / Cuidados com a Casa,Desinfetante Remmus 2L,6.49,27/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/787993259_18374687005237813_4471412213431393234_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk3Mjk0NzA1MzQ4MTkxNTUyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTM1MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wXQuivYivwoQ7kNvwGqhBw9&_nc_oc=AdptQ5Ne8StUUqEKOJ7pFZaObcB-O8eXJgJlZpKLJuhIAZTFXSQGzsSb3LGYRveb9Wo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=LtGElKp89Sdbjkf-yI3g1Q&_nc_ss=7a22e&oh=00_AQIfP27gbFFkftCKyKyh3HkxXSwJLHwcHGi0vYzfKwJ5ng&oe=6A9A052E,https://www.instagram.com/p/DcivkuqOXSF/
